# lambda	flux
 2540.04 0.0663635528127
 2540.65 0.140675480023
 2541.24 0.102059373792
 2541.84 0.0811549842437
 2542.44 0.184740928497
 2543.04 0.0392952534625
 2543.65 0.0720009790533
 2544.24 0.0416081264773
 2544.84 0.105570424757
 2545.44 0.287206679142
 2546.04 0.106243580271
 2546.65 0.0869479301583
 2547.24 0.220576818762
 2547.84 0.331104212299
 2548.44 0.265137018247
 2549.04 0.0979449553691
 2549.65 0.0346192182238
 2550.24 0.0404428330479
 2550.84 0.110921264336
 2551.44 0.0947862674675
 2552.04 0.177131446838
 2552.65 0.251931095464
 2553.24 0.0954731582953
 2553.84 0.0834544715842
 2554.44 0.107025985264
 2555.04 0.649267727341
 2555.65 0.280659306759
 2556.24 0.177601053244
 2556.84 0.133888438927
 2557.44 0.146582813278
 2558.04 0.0540315228131
 2558.65 0.113136779296
 2559.24 0.219234821182
 2559.84 0.464735390122
 2560.44 0.138631391496
 2561.04 0.109867193089
 2561.65 0.135490553614
 2562.24 0.127550761947
 2562.84 0.0524925272669
 2563.44 0.076417692155
 2564.04 0.0614505282034
 2564.65 0.0904850679138
 2565.24 0.335129115636
 2565.84 0.27447809164
 2566.44 0.306312751007
 2567.04 0.208620603438
 2567.65 0.0994479122783
 2568.24 0.328588691879
 2568.84 0.143638171032
 2569.44 0.0891659183588
 2570.04 0.2433052153
 2570.65 0.572083389735
 2571.24 0.620254857922
 2571.84 0.0776845061894
 2572.44 0.178559315892
 2573.04 0.320755647009
 2573.65 0.0918466011438
 2574.24 0.12034596415
 2574.84 0.449340767892
 2575.44 0.222504576689
 2576.04 0.181018805654
 2576.65 0.0546884108867
 2577.24 0.0961460561801
 2577.84 0.122805034344
 2578.44 0.186891013015
 2579.04 0.179001922764
 2579.65 0.367295925219
 2580.24 0.227802447716
 2580.84 0.268511282856
 2581.44 0.271840116407
 2582.04 0.516758723189
 2582.65 0.498893569949
 2583.24 0.06983777017
 2583.84 0.112033574491
 2584.44 0.264951407489
 2585.04 0.11420717687
 2585.65 0.195296612899
 2586.24 0.0823569935067
 2586.84 0.0517086464267
 2587.44 0.188157488451
 2588.04 0.179165274364
 2588.65 0.123192398166
 2589.24 0.124382556489
 2589.84 0.359230366364
 2590.44 0.413558965026
 2591.04 0.356271076061
 2591.65 0.192259297768
 2592.24 0.112382926973
 2592.84 0.103009929648
 2593.44 0.161370210973
 2594.04 0.178981798248
 2594.65 0.0826621957142
 2595.24 0.0917634458164
 2595.84 0.261370185706
 2596.44 0.351564824604
 2597.04 0.346061306632
 2597.65 0.239429677982
 2598.24 0.171257281495
 2598.84 0.0541190099905
 2599.44 0.0468273764498
 2600.04 0.0284925174316
 2600.65 0.0557004738611
 2601.24 0.100755247697
 2601.84 0.167639918023
 2602.44 0.205342279922
 2603.04 0.509154924093
 2603.65 0.382503464524
 2604.24 0.322335281712
 2604.84 0.220613328492
 2605.44 0.227411057518
 2606.04 0.0815992399423
 2606.65 0.0859123861275
 2607.24 0.0838190609901
 2607.84 0.0329183910896
 2608.44 0.116768231402
 2609.04 0.278110103169
 2609.65 0.419530985279
 2610.24 0.196140620701
 2610.84 0.149005219164
 2611.44 0.0878840366998
 2612.04 0.0995781842959
 2612.65 0.0368789202633
 2613.24 0.111267400134
 2613.84 0.127055098193
 2614.44 0.0449403128867
 2615.04 0.0639537633938
 2615.65 0.173176397804
 2616.24 0.368505045047
 2616.84 0.293013875629
 2617.44 0.289868856794
 2618.04 0.154359842212
 2618.65 0.0462760648
 2619.24 0.214423530642
 2619.84 0.101961916367
 2620.44 0.292390736973
 2621.04 0.0727512908159
 2621.65 0.311409244372
 2622.24 0.154547455116
 2622.84 0.264125698716
 2623.44 0.706002435005
 2624.04 0.306362922443
 2624.65 0.266667394258
 2625.24 0.615234770001
